Orthogroup	NBI_Gossypium_hirsutum_v1.1	Zea_mays.B73_RefGen_v4
OG0010024	 Gh_A08G1373	 Zm00001d008372
OG0010025	Gh_A05G0994	Zm00001d014704
OG0010025	Gh_A05G0994	 Zm00001d015215
OG0010025	 Gh_D05G1112	Zm00001d014704
OG0010025	 Gh_D05G1112	 Zm00001d015215
OG0010026	Gh_D05G0074	Zm00001d053741
OG0010026	Gh_D05G0074	 Zm00001d015493
OG0010026	 Gh_A05G0027	Zm00001d053741
OG0010026	 Gh_A05G0027	 Zm00001d015493
OG0010027	Gh_Sca196225G01	Zm00001d030153
OG0010027	 Gh_A07G1678	Zm00001d030153
OG0010027	 Gh_D07G1889	Zm00001d030153
OG0010028	Gh_A03G0352	Zm00001d028641
OG0010028	 Gh_D03G1222	Zm00001d028641
OG0010029	Gh_D05G1177	Zm00001d015310
OG0010029	 Gh_A05G3865	Zm00001d015310
OG0010030	Gh_A04G0941	Zm00001d001843
OG0010030	Gh_A04G0941	 Zm00001d026608
OG0010030	 Gh_D04G1456	Zm00001d001843
OG0010030	 Gh_D04G1456	 Zm00001d026608
OG0010032	Gh_D06G2331	Zm00001d044297
OG0010032	 Gh_A06G0767	Zm00001d044297
OG0010033	Gh_A12G1965	Zm00001d027277
OG0010033	 Gh_D12G2144	Zm00001d027277
OG0010034	Gh_D05G0058	Zm00001d017178
OG0010034	Gh_D05G0058	 Zm00001d051053
OG0010034	 Gh_A05G3976	Zm00001d017178
OG0010034	 Gh_A05G3976	 Zm00001d051053
OG0010035	Gh_D05G0032	Zm00001d022394
OG0010035	 Gh_A05G4020	Zm00001d022394
OG0010036	Gh_A12G1585	Zm00001d048515
OG0010036	 Gh_D12G1717	Zm00001d048515
OG0010037	Gh_D06G0723	Zm00001d020359
OG0010037	 Gh_A06G0636	Zm00001d020359
OG0010038	Gh_D05G1696	Zm00001d053687
OG0010038	 Gh_A05G1525	Zm00001d053687
OG0010039	Gh_D12G1186	Zm00001d026004
OG0010039	 Gh_A12G1063	Zm00001d026004
OG0010039	 Gh_D11G1070	Zm00001d026004
OG0010039	 Gh_A11G0928	Zm00001d026004
OG0010040	Gh_D10G0179	Zm00001d006564
OG0010040	 Gh_A10G0164	Zm00001d006564
OG0010041	Gh_D06G1509	Zm00001d033228
OG0010041	 Gh_A06G1211	Zm00001d033228
OG0010042	Gh_D10G1389	Zm00001d004927
OG0010042	 Gh_A10G1117	Zm00001d004927
OG0010043	Gh_D04G1926	Zm00001d044683
OG0010043	 Gh_A05G3491	Zm00001d044683
OG0010044	Gh_D01G1840	Zm00001d051830
OG0010044	 Gh_A01G1621	Zm00001d051830
OG0010046	Gh_A06G1773	Zm00001d013700
OG0010046	 Gh_D06G2205	Zm00001d013700
OG0010047	Gh_A09G0992	Zm00001d035475
OG0010047	Gh_A09G0992	 Zm00001d010970
OG0010047	 Gh_D09G1012	Zm00001d035475
OG0010047	 Gh_D09G1012	 Zm00001d010970
OG0010048	Gh_A01G0420	Zm00001d045610
OG0010048	 Gh_D01G0424	Zm00001d045610
OG0010049	Gh_Sca013393G01	Zm00001d027422
OG0010049	 Gh_A05G2586	Zm00001d027422
OG0010049	 Gh_D05G3787	Zm00001d027422
OG0010050	Gh_A08G1307	Zm00001d028226
OG0010050	 Gh_D08G1599	Zm00001d028226
OG0010051	Gh_A04G0113	Zm00001d007352
OG0010051	 Gh_D05G3608	Zm00001d007352
OG0010052	Gh_D09G1514	Zm00001d007017
OG0010052	Gh_D09G1514	 Zm00001d028704
OG0010052	 Gh_A09G1503	Zm00001d007017
OG0010052	 Gh_A09G1503	 Zm00001d028704
OG0010053	Gh_A02G0187	Zm00001d038856
OG0010053	Gh_A02G0187	 Zm00001d009410
OG0010053	 Gh_D02G0250	Zm00001d038856
OG0010053	 Gh_D02G0250	 Zm00001d009410
OG0010054	Gh_D11G3175	Zm00001d013657
OG0010054	Gh_D11G3175	 Zm00001d033503
OG0010054	 Gh_A11G2820	Zm00001d013657
OG0010054	 Gh_A11G2820	 Zm00001d033503
OG0010055	Gh_A13G0903	Zm00001d044023
OG0010055	 Gh_D13G1143	Zm00001d044023
OG0010056	Gh_Sca004851G01	Zm00001d003621
OG0010056	 Gh_A10G1935	Zm00001d003621
OG0010057	Gh_D13G0010	Zm00001d009364
OG0010057	 Gh_A13G2073	Zm00001d009364
OG0010058	Gh_D04G0972	Zm00001d037967
OG0010058	 Gh_A04G0521	Zm00001d037967
OG0010060	Gh_D01G0355	Zm00001d005632
OG0010060	 Gh_A01G0318	Zm00001d005632
OG0010061	Gh_D05G0855	Zm00001d018412
OG0010061	 Gh_A05G0720	Zm00001d018412
OG0010062	Gh_Sca124052G01	Zm00001d005094
OG0010062	Gh_Sca124052G01	 Zm00001d044606
OG0010062	 Gh_A09G2433	Zm00001d005094
OG0010062	 Gh_A09G2433	 Zm00001d044606
OG0010062	 Gh_D09G1570	Zm00001d005094
OG0010062	 Gh_D09G1570	 Zm00001d044606
OG0010063	Gh_A09G0748	Zm00001d031799
OG0010063	 Gh_D09G0750	Zm00001d031799
OG0010064	Gh_Sca069955G01	Zm00001d038084
OG0010064	 Gh_D08G1580	Zm00001d038084
OG0010064	 Gh_A08G1288	Zm00001d038084
OG0010065	Gh_D07G1713	Zm00001d044575
OG0010065	 Gh_A07G1553	Zm00001d044575
OG0010066	Gh_D01G1412	Zm00001d050359
OG0010066	 Gh_A01G1228	Zm00001d050359
OG0010067	Gh_A12G0161	Zm00001d013344
OG0010067	Gh_A12G0161	 Zm00001d049580
OG0010067	Gh_A12G0161	 Zm00001d023552
OG0010067	 Gh_D12G2832	Zm00001d013344
OG0010067	 Gh_D12G2832	 Zm00001d049580
OG0010067	 Gh_D12G2832	 Zm00001d023552
OG0010068	Gh_A03G1421	Zm00001d035491
OG0010068	 Gh_D02G1881	Zm00001d035491
OG0010069	Gh_D06G1773	Zm00001d038122
OG0010069	 Gh_A06G1425	Zm00001d038122
OG0010070	Gh_A05G0959	Zm00001d034524
OG0010070	 Gh_D05G1045	Zm00001d034524
OG0010071	Gh_D08G2186	Zm00001d041610
OG0010071	 Gh_Sca147688G01	Zm00001d041610
OG0010071	 Gh_A08G1826	Zm00001d041610
OG0010072	Gh_Sca120435G01	Zm00001d052081
OG0010073	Gh_A03G2056	Zm00001d052325
OG0010073	 Gh_D03G1366	Zm00001d052325
OG0010074	Gh_A05G0689	Zm00001d046049
OG0010074	Gh_A05G0689	 Zm00001d031963
OG0010074	 Gh_D05G0835	Zm00001d046049
OG0010074	 Gh_D05G0835	 Zm00001d031963
OG0010075	Gh_D05G2662	Zm00001d037512
OG0010075	 Gh_A05G2397	Zm00001d037512
OG0010076	Gh_A10G0244	Zm00001d001806
OG0010076	 Gh_D10G0223	Zm00001d001806
OG0010077	Gh_A04G0681	Zm00001d041575
OG0010077	Gh_A04G0681	 Zm00001d030677
OG0010077	 Gh_D04G1146	Zm00001d041575
OG0010077	 Gh_D04G1146	 Zm00001d030677
OG0010078	Gh_D07G1199	Zm00001d022544
OG0010078	 Gh_A07G1100	Zm00001d022544
OG0010079	Gh_A04G0580	Zm00001d051870
OG0010079	 Gh_D04G1036	Zm00001d051870
OG0010080	Gh_A03G1367	Zm00001d039013
OG0010080	 Gh_D02G1807	Zm00001d039013
OG0010081	Gh_D01G0339	Zm00001d003430
OG0010081	 Gh_A01G0305	Zm00001d003430
OG0010082	Gh_A11G1405	Zm00001d020902
OG0010082	 Gh_D11G1553	Zm00001d020902
OG0010083	Gh_A08G2006	Zm00001d014759
OG0010083	 Gh_D08G2400	Zm00001d014759
OG0010086	Gh_D07G1550	Zm00001d042396
OG0010086	 Gh_A07G2239	Zm00001d042396
OG0010087	Gh_D13G1858	Zm00001d032439
OG0010087	 Gh_A13G1527	Zm00001d032439
OG0010088	Gh_D11G2635	Zm00001d007108
OG0010088	 Gh_A11G2325	Zm00001d007108
OG0010089	Gh_A13G0900	Zm00001d042876
OG0010089	Gh_A13G0900	 Zm00001d011927
OG0010089	 Gh_D13G1142	Zm00001d042876
OG0010089	 Gh_D13G1142	 Zm00001d011927
OG0010090	Gh_D12G1080	Zm00001d027439
OG0010090	 Gh_A12G0968	Zm00001d027439
OG0010090	 Gh_A11G0821	Zm00001d027439
OG0010090	 Gh_Sca120950G01	Zm00001d027439
OG0010090	 Gh_D11G0961	Zm00001d027439
OG0010091	Gh_D10G0033	Zm00001d036898
OG0010091	Gh_D10G0033	 Zm00001d016834
OG0010091	Gh_D10G0033	 Zm00001d050775
OG0010091	 Gh_A10G0030	Zm00001d036898
OG0010091	 Gh_A10G0030	 Zm00001d016834
OG0010091	 Gh_A10G0030	 Zm00001d050775
OG0010092	Gh_D07G0562	Zm00001d040599
OG0010092	Gh_D07G0562	 Zm00001d041077
OG0010092	Gh_D07G0562	 Zm00001d041076
OG0010092	 Gh_A07G0493	Zm00001d040599
OG0010092	 Gh_A07G0493	 Zm00001d041077
OG0010092	 Gh_A07G0493	 Zm00001d041076
OG0010093	Gh_A12G2283	Zm00001d038769
OG0010093	 Gh_D12G2677	Zm00001d038769
OG0010094	Gh_D06G0112	Zm00001d029720
OG0010094	 Gh_A06G0133	Zm00001d029720
OG0010094	 Gh_Sca055936G01	Zm00001d029720
OG0010094	 Gh_D06G0111	Zm00001d029720
OG0010095	Gh_D10G0903	Zm00001d032807
OG0010095	Gh_D10G0903	 Zm00001d014094
OG0010095	 Gh_A10G0850	Zm00001d032807
OG0010095	 Gh_A10G0850	 Zm00001d014094
OG0010096	Gh_D05G2604	Zm00001d025433
OG0010096	 Gh_A05G2339	Zm00001d025433
OG0010097	Gh_D11G1838	Zm00001d014524
OG0010097	 Gh_A11G1680	Zm00001d014524
OG0010099	Gh_A12G2007	Zm00001d017512
OG0010099	 Gh_D12G2182	Zm00001d017512
OG0010099	 Gh_D12G2183	Zm00001d017512
OG0010100	Gh_D11G1876	Zm00001d048176
OG0010100	 Gh_A11G1718	Zm00001d048176
OG0010101	Gh_D11G1399	Zm00001d031866
OG0010101	 Gh_A11G3081	Zm00001d031866
OG0010102	Gh_A13G0930	Zm00001d030639
OG0010102	 Gh_D13G1181	Zm00001d030639
OG0010103	Gh_D05G1931	Zm00001d027941
OG0010103	 Gh_A05G1736	Zm00001d027941
OG0010104	Gh_A12G1072	Zm00001d024596
OG0010104	 Gh_D12G1196	Zm00001d024596
OG0010106	Gh_A12G1562	Zm00001d026381
OG0010106	 Gh_D12G1690	Zm00001d026381
OG0010107	Gh_D11G0169	Zm00001d027421
OG0010107	 Gh_A11G0155	Zm00001d027421
OG0010108	Gh_D07G2357	Zm00001d052680
OG0010108	Gh_D07G2357	 Zm00001d007387
OG0010108	 Gh_A07G2145	Zm00001d052680
OG0010108	 Gh_A07G2145	 Zm00001d007387
OG0010109	Gh_A13G0313	Zm00001d041829
OG0010109	Gh_A13G0313	 Zm00001d035329
OG0010109	 Gh_D13G0351	Zm00001d041829
OG0010109	 Gh_D13G0351	 Zm00001d035329
OG0010110	Gh_D11G2542	Zm00001d032707
OG0010110	 Gh_D13G1794	Zm00001d032707
OG0010110	 Gh_A13G1416	Zm00001d032707
OG0010111	Gh_A05G3101	Zm00001d017099
OG0010111	 Gh_D04G0539	Zm00001d017099
OG0010111	 Gh_A07G2050	Zm00001d017099
OG0010111	 Gh_D07G2263	Zm00001d017099
OG0010112	Gh_A02G0397	Zm00001d051946
OG0010112	Gh_A02G0397	 Zm00001d018444
OG0010112	 Gh_D02G0449	Zm00001d051946
OG0010112	 Gh_D02G0449	 Zm00001d018444
OG0010113	Gh_D11G2526	Zm00001d032801
OG0010113	 Gh_A11G2217	Zm00001d032801
OG0010114	Gh_A12G2035	Zm00001d006159
OG0010114	 Gh_D12G2213	Zm00001d006159
OG0010115	Gh_D09G2230	Zm00001d017320
OG0010115	 Gh_A09G2018	Zm00001d017320
OG0010116	Gh_A04G1194	Zm00001d017118
OG0010116	 Gh_D04G1805	Zm00001d017118
OG0010117	Gh_D10G1064	Zm00001d011826
OG0010117	 Gh_A10G1389	Zm00001d011826
OG0010118	Gh_Sca006414G01	Zm00001d035023
OG0010118	 Gh_D11G2272	Zm00001d035023
OG0010120	Gh_A03G1191	Zm00001d045993
OG0010120	 Gh_D02G1626	Zm00001d045993
OG0010121	Gh_D02G1529	Zm00001d019423
OG0010121	 Gh_A03G1105	Zm00001d019423
OG0010122	Gh_D08G1200	Zm00001d053989
OG0010123	Gh_D08G1099	Zm00001d021245
OG0010123	 Gh_A08G0899	Zm00001d021245
OG0010125	Gh_D10G0039	Zm00001d021009
OG0010125	Gh_D10G0039	 Zm00001d041577
OG0010125	Gh_D10G0039	 Zm00001d026655
OG0010125	 Gh_A10G0036	Zm00001d021009
OG0010125	 Gh_A10G0036	 Zm00001d041577
OG0010125	 Gh_A10G0036	 Zm00001d026655
OG0010126	Gh_D10G1086	Zm00001d035032
OG0010126	Gh_D10G1086	 Zm00001d036209
OG0010126	Gh_D10G1086	 Zm00001d049716
OG0010126	 Gh_A10G1377	Zm00001d035032
OG0010126	 Gh_A10G1377	 Zm00001d036209
OG0010126	 Gh_A10G1377	 Zm00001d049716
OG0010127	Gh_D07G0461	Zm00001d000122
OG0010127	 Gh_A07G0396	Zm00001d000122
OG0010128	Gh_D12G2615	Zm00001d009800
OG0010128	Gh_D12G2615	 Zm00001d039887
OG0010128	 Gh_A12G2487	Zm00001d009800
OG0010128	 Gh_A12G2487	 Zm00001d039887
OG0010129	Gh_D10G1847	Zm00001d031291
OG0010129	 Gh_A10G1591	Zm00001d031291
OG0010130	Gh_A05G2472	Zm00001d051809
OG0010130	 Gh_D05G2744	Zm00001d051809
OG0010131	Gh_A03G1179	Zm00001d017069
OG0010131	 Gh_D02G1616	Zm00001d017069
OG0010132	Gh_A03G0841	Zm00001d039911
OG0010132	 Gh_D02G1154	Zm00001d039911
OG0010134	Gh_A12G2089	Zm00001d020680
OG0010134	 Gh_D12G2265	Zm00001d020680
OG0010135	Gh_D01G1462	Zm00001d033684
OG0010135	Gh_D01G1462	 Zm00001d013459
OG0010135	 Gh_A01G1251	Zm00001d033684
OG0010135	 Gh_A01G1251	 Zm00001d013459
OG0010137	Gh_D13G0589	Zm00001d026617
OG0010137	 Gh_A13G0543	Zm00001d026617
OG0010137	 Gh_A04G1417	Zm00001d026617
OG0010137	 Gh_Sca054465G01	Zm00001d026617
OG0010137	 Gh_D04G1467	Zm00001d026617
OG0010138	Gh_A03G0528	Zm00001d002773
OG0010138	 Gh_D03G1001	Zm00001d002773
OG0010138	 Gh_D09G2411	Zm00001d002773
OG0010139	Gh_D11G1722	Zm00001d015009
OG0010139	 Gh_A11G1566	Zm00001d015009
OG0010140	Gh_A08G0939	Zm00001d014950
OG0010140	Gh_A08G0939	 Zm00001d054072
OG0010140	 Gh_D08G1148	Zm00001d014950
OG0010140	 Gh_D08G1148	 Zm00001d054072
OG0010142	Gh_A12G1204	Zm00001d032617
OG0010142	 Gh_D12G1327	Zm00001d032617
OG0010145	Gh_D07G2185	Zm00001d048315
OG0010145	 Gh_A07G1967	Zm00001d048315
OG0010148	Gh_D03G0955	Zm00001d042644
OG0010148	Gh_D03G0955	 Zm00001d048931
OG0010148	Gh_D03G0955	 Zm00001d044420
OG0010148	 Gh_A03G0657	Zm00001d042644
OG0010148	 Gh_A03G0657	 Zm00001d048931
OG0010148	 Gh_A03G0657	 Zm00001d044420
OG0010149	Gh_D12G1988	Zm00001d034878
OG0010149	 Gh_A12G1817	Zm00001d034878
OG0010151	Gh_D03G1844	Zm00001d019449
OG0010151	 Gh_A03G1958	Zm00001d019449
OG0010152	Gh_D04G1920	Zm00001d037264
OG0010152	 Gh_A05G3606	Zm00001d037264
OG0010153	Gh_D07G0332	Zm00001d031130
OG0010153	 Gh_A07G0276	Zm00001d031130
OG0010154	Gh_A12G0886	Zm00001d025992
OG0010154	 Gh_D12G0970	Zm00001d025992
OG0010155	Gh_A06G0878	Zm00001d006327
OG0010155	 Gh_D06G1028	Zm00001d006327
OG0010156	Gh_A07G0470	Zm00001d003247
OG0010156	 Gh_D07G0535	Zm00001d003247
OG0010157	Gh_A12G1557	Zm00001d037315
OG0010157	 Gh_D12G1684	Zm00001d037315
OG0010158	Gh_D11G1654	Zm00001d041407
OG0010158	 Gh_A11G1493	Zm00001d041407
OG0010159	Gh_A01G0058	Zm00001d017751
OG0010159	 Gh_D01G0058	Zm00001d017751
OG0010160	Gh_A03G0909	Zm00001d051506
OG0010160	Gh_A03G0909	 Zm00001d017659
OG0010160	 Gh_D03G1344	Zm00001d051506
OG0010160	 Gh_D03G1344	 Zm00001d017659
OG0010160	 Gh_D02G1294	Zm00001d051506
OG0010160	 Gh_D02G1294	 Zm00001d017659
OG0010161	Gh_D11G0742	Zm00001d039078
OG0010161	 Gh_A11G0632	Zm00001d039078
OG0010162	Gh_A13G0984	Zm00001d017915
OG0010162	Gh_A13G0984	 Zm00001d011646
OG0010162	 Gh_D13G1232	Zm00001d017915
OG0010162	 Gh_D13G1232	 Zm00001d011646
OG0010163	Gh_A03G0656	Zm00001d045954
OG0010163	 Gh_D03G0954	Zm00001d045954
OG0010164	Gh_D08G0225	Zm00001d018411
OG0010164	 Gh_A08G0166	Zm00001d018411
OG0010165	Gh_D11G1725	Zm00001d027395
OG0010165	Gh_D11G1725	 Zm00001d048493
OG0010165	 Gh_A11G1568	Zm00001d027395
OG0010165	 Gh_A11G1568	 Zm00001d048493
OG0010165	 Gh_A08G0336	Zm00001d027395
OG0010165	 Gh_A08G0336	 Zm00001d048493
OG0010165	 Gh_D08G0433	Zm00001d027395
OG0010165	 Gh_D08G0433	 Zm00001d048493
OG0010166	Gh_A03G0076	Zm00001d029878
OG0010166	 Gh_D03G1582	Zm00001d029878
OG0010166	 Gh_D09G1868	Zm00001d029878
OG0010166	 Gh_A09G1759	Zm00001d029878
OG0010167	Gh_D12G1473	Zm00001d043767
OG0010167	 Gh_A12G1348	Zm00001d043767
OG0010168	Gh_A09G0226	Zm00001d000213
OG0010168	 Gh_D09G0214	Zm00001d000213
OG0010169	Gh_D11G0365	Zm00001d029516
OG0010169	Gh_D11G0365	 Zm00001d047273
OG0010169	 Gh_A11G0310	Zm00001d029516
OG0010169	 Gh_A11G0310	 Zm00001d047273
OG0010170	Gh_A04G1256	Zm00001d045556
OG0010170	 Gh_D04G1882	Zm00001d045556
OG0010171	Gh_A07G1612	Zm00001d020363
OG0010171	Gh_A07G1612	 Zm00001d005707
OG0010171	 Gh_D07G1810	Zm00001d020363
OG0010171	 Gh_D07G1810	 Zm00001d005707
OG0010172	Gh_A07G0684	Zm00001d009339
OG0010172	 Gh_D07G0766	Zm00001d009339
OG0010173	Gh_A06G1034	Zm00001d040357
OG0010173	 Gh_D06G1284	Zm00001d040357
OG0010174	Gh_A08G2020	Zm00001d030366
OG0010174	 Gh_D08G2412	Zm00001d030366
OG0010177	Gh_A06G0740	Zm00001d054080
OG0010177	Gh_A06G0740	 Zm00001d014938
OG0010177	 Gh_D06G0887	Zm00001d054080
OG0010177	 Gh_D06G0887	 Zm00001d014938
OG0010177	 Gh_A07G2343	Zm00001d054080
OG0010177	 Gh_A07G2343	 Zm00001d014938
OG0010177	 Gh_D07G0167	Zm00001d054080
OG0010177	 Gh_D07G0167	 Zm00001d014938
OG0010179	Gh_A03G1936	Zm00001d046966
OG0010179	Gh_A03G1936	 Zm00001d015382
OG0010179	 Gh_D02G2375	Zm00001d046966
OG0010179	 Gh_D02G2375	 Zm00001d015382
OG0010180	Gh_D12G2386	Zm00001d013847
OG0010180	Gh_D12G2386	 Zm00001d032450
OG0010180	 Gh_A12G2207	Zm00001d013847
OG0010180	 Gh_A12G2207	 Zm00001d032450
OG0010186	Gh_D11G2206	Zm00001d028182
OG0010186	 Gh_A11G3121	Zm00001d028182
OG0010187	Gh_A07G1995	Zm00001d005698
OG0010187	 Gh_D07G2215	Zm00001d005698
OG0010219	Gh_D03G1398	Zm00001d052197
OG0010219	 Gh_A03G0185	Zm00001d052197
OG0010220	Gh_D09G1382	Zm00001d004392
OG0010220	 Gh_A09G1380	Zm00001d004392
OG0010221	Gh_A04G0824	Zm00001d040238
OG0010221	Gh_A04G0824	 Zm00001d008376
OG0010221	 Gh_D04G1323	Zm00001d040238
OG0010221	 Gh_D04G1323	 Zm00001d008376
OG0010222	Gh_D12G1238	Zm00001d048648
OG0010222	Gh_D12G1238	 Zm00001d030643
OG0010222	 Gh_A12G2616	Zm00001d048648
OG0010222	 Gh_A12G2616	 Zm00001d030643
OG0010224	Gh_A08G2516	Zm00001d026498
OG0010224	Gh_A08G2516	 Zm00001d001990
OG0010224	 Gh_D08G2752	Zm00001d026498
OG0010224	 Gh_D08G2752	 Zm00001d001990
OG0010224	 Gh_D05G0743	Zm00001d026498
OG0010224	 Gh_D05G0743	 Zm00001d001990
OG0010224	 Gh_A05G0612	Zm00001d026498
OG0010224	 Gh_A05G0612	 Zm00001d001990
OG0010225	Gh_A01G2082	Zm00001d041707
OG0010225	Gh_A01G2082	 Zm00001d023912
OG0010225	 Gh_D01G1144	Zm00001d041707
OG0010225	 Gh_D01G1144	 Zm00001d023912
OG0010226	Gh_A13G1903	Zm00001d052364
OG0010226	 Gh_D13G2290	Zm00001d052364
OG0010227	Gh_A10G1572	Zm00001d018693
OG0010227	 Gh_D10G1829	Zm00001d018693
OG0010228	Gh_D01G2238	Zm00001d047397
OG0010228	Gh_D01G2238	 Zm00001d029815
OG0010228	 Gh_A01G1979	Zm00001d047397
OG0010228	 Gh_A01G1979	 Zm00001d029815
OG0010229	Gh_A11G1333	Zm00001d042558
OG0010229	 Gh_D11G1485	Zm00001d042558
OG0010230	Gh_A11G1067	Zm00001d042191
OG0010230	 Gh_D11G1220	Zm00001d042191
OG0010231	Gh_D01G0912	Zm00001d044353
OG0010231	 Gh_A01G0876	Zm00001d044353
OG0010232	Gh_A13G0931	Zm00001d030640
OG0010232	 Gh_D13G1182	Zm00001d030640
OG0010233	Gh_A09G1173	Zm00001d020931
OG0010233	 Gh_D09G1179	Zm00001d020931
OG0010234	Gh_D10G1268	Zm00001d023425
OG0010234	 Gh_A10G1226	Zm00001d023425
OG0010235	Gh_A05G2845	Zm00001d004020
OG0010235	 Gh_D05G3763	Zm00001d004020
OG0010236	Gh_A10G0546	Zm00001d011164
OG0010236	 Gh_D10G0586	Zm00001d011164
OG0010236	 Gh_A05G1109	Zm00001d011164
OG0010236	 Gh_D05G3852	Zm00001d011164
OG0010237	Gh_A01G1427	Zm00001d046366
OG0010237	 Gh_D01G1666	Zm00001d046366
OG0010238	Gh_D11G2722	Zm00001d038130
OG0010238	 Gh_A11G2405	Zm00001d038130
OG0010239	Gh_D03G1379	Zm00001d032615
OG0010239	 Gh_A03G0202	Zm00001d032615
OG0010240	Gh_A07G1192	Zm00001d022277
OG0010241	Gh_D01G0401	Zm00001d002317
OG0010241	 Gh_A01G0366	Zm00001d002317
OG0010242	Gh_D05G3164	Zm00001d042535
OG0010242	 Gh_A05G2864	Zm00001d042535
OG0010243	Gh_A02G0481	Zm00001d011923
OG0010243	Gh_A02G0481	 Zm00001d042234
OG0010243	 Gh_D02G0537	Zm00001d011923
OG0010243	 Gh_D02G0537	 Zm00001d042234
OG0010244	Gh_A09G1214	Zm00001d034518
OG0010244	Gh_A09G1214	 Zm00001d013046
OG0010244	 Gh_D09G1220	Zm00001d034518
OG0010244	 Gh_D09G1220	 Zm00001d013046
OG0010245	Gh_D04G1284	Zm00001d037984
OG0010245	 Gh_A04G0791	Zm00001d037984
OG0010246	Gh_D07G2158	Zm00001d003067
OG0010246	Gh_D07G2158	 Zm00001d003066
OG0010246	Gh_D07G2158	 Zm00001d035466
OG0010246	 Gh_A07G1941	Zm00001d003067
OG0010246	 Gh_A07G1941	 Zm00001d003066
OG0010246	 Gh_A07G1941	 Zm00001d035466
OG0010248	Gh_A01G1634	Zm00001d008230
OG0010248	Gh_A01G1634	 Zm00001d040463
OG0010248	 Gh_D01G1828	Zm00001d008230
OG0010248	 Gh_D01G1828	 Zm00001d040463
OG0010250	Gh_A11G0006	Zm00001d013025
OG0010250	 Gh_D11G0003	Zm00001d013025
OG0010251	Gh_D02G0150	Zm00001d012169
OG0010251	 Gh_A02G0115	Zm00001d012169
OG0010251	 Gh_D02G2397	Zm00001d012169
OG0010251	 Gh_A02G0930	Zm00001d012169
OG0010252	Gh_A01G1811	Zm00001d013540
OG0010252	 Gh_D01G2049	Zm00001d013540
OG0010253	Gh_D05G1032	Zm00001d039745
OG0010253	 Gh_A05G0947	Zm00001d039745
OG0010254	Gh_A11G2423	Zm00001d010866
OG0010254	 Gh_D11G2740	Zm00001d010866
OG0010255	Gh_A05G3274	Zm00001d043207
OG0010255	 Gh_D04G0333	Zm00001d043207
OG0010256	Gh_A09G1948	Zm00001d033975
OG0010256	Gh_A09G1948	 Zm00001d013301
OG0010256	 Gh_D09G2154	Zm00001d033975
OG0010256	 Gh_D09G2154	 Zm00001d013301
OG0010257	Gh_D05G0666	Zm00001d049046
OG0010257	 Gh_A05G3913	Zm00001d049046
OG0010258	Gh_A07G1422	Zm00001d051928
OG0010258	 Gh_D07G1520	Zm00001d051928
OG0010259	Gh_A02G1641	Zm00001d024709
OG0010259	 Gh_D03G0081	Zm00001d024709
OG0010260	Gh_A09G1230	Zm00001d006657
OG0010260	 Gh_D09G1232	Zm00001d006657
OG0010261	Gh_D09G2265	Zm00001d034734
OG0010261	 Gh_A09G2058	Zm00001d034734
OG0010262	Gh_D05G0535	Zm00001d032153
OG0010262	 Gh_A05G0417	Zm00001d032153
OG0010263	Gh_D02G2261	Zm00001d015030
OG0010263	Gh_D02G2261	 Zm00001d002187
OG0010263	 Gh_A03G1828	Zm00001d015030
OG0010263	 Gh_A03G1828	 Zm00001d002187
OG0010264	Gh_D10G0956	Zm00001d022197
OG0010264	 Gh_A10G0806	Zm00001d022197
OG0010265	Gh_D04G1733	Zm00001d003652
OG0010265	 Gh_A04G1121	Zm00001d003652
OG0010266	Gh_A02G1612	Zm00001d006464
OG0010266	 Gh_D03G0110	Zm00001d006464
OG0010267	Gh_D10G0945	Zm00001d006752
OG0010267	Gh_D10G0945	 Zm00001d022016
OG0010267	 Gh_A10G0815	Zm00001d006752
OG0010267	 Gh_A10G0815	 Zm00001d022016
OG0010268	Gh_D02G0738	Zm00001d042820
OG0010268	 Gh_A02G0692	Zm00001d042820
OG0010269	Gh_A01G0974	Zm00001d044931
OG0010269	 Gh_D01G1025	Zm00001d044931
OG0010270	Gh_D03G0610	Zm00001d020002
OG0010270	 Gh_A02G1068	Zm00001d020002
OG0010272	Gh_D05G2003	Zm00001d013219
OG0010272	 Gh_A05G1807	Zm00001d013219
OG0010274	Gh_Sca198761G01	Zm00001d039395
OG0010275	Gh_A04G1399	Zm00001d021416
OG0010276	Gh_A10G0759	Zm00001d003491
OG0010276	 Gh_D10G1004	Zm00001d003491
OG0010277	Gh_D09G2032	Zm00001d024185
OG0010277	Gh_D09G2032	 Zm00001d049127
OG0010277	Gh_D09G2032	 Zm00001d011999
OG0010277	 Gh_A09G2277	Zm00001d024185
OG0010277	 Gh_A09G2277	 Zm00001d049127
OG0010277	 Gh_A09G2277	 Zm00001d011999
OG0010278	Gh_D01G1808	Zm00001d012868
OG0010278	 Gh_A01G1557	Zm00001d012868
OG0010279	Gh_D12G1596	Zm00001d033181
OG0010279	 Gh_A12G1468	Zm00001d033181
OG0010280	Gh_A11G1926	Zm00001d048007
OG0010280	 Gh_D11G2048	Zm00001d048007
OG0010281	Gh_A05G2425	Zm00001d053694
OG0010281	Gh_A05G2425	 Zm00001d015863
OG0010282	Gh_D11G1977	Zm00001d018820
OG0010282	 Gh_A11G2010	Zm00001d018820
OG0010283	Gh_A13G2161	Zm00001d008640
